num_1,ENTRY,tycod,Location,latitude,longitude,X,Y
F150133464,8/16/15 19:59,69D05,2220 BRYAN PL SE DC,38.859713,-76.986719,401152.7,132433.24
F150133582,8/17/15 0:10,67B,4000 MINNESOTA AVE NE DC: @METRO - MINNESOTA AVENUE,38.898755,-76.946748,404619.33,136768.43
F150133633,8/17/15 3:44,71B01,4810 QUARLES ST NE DC:ALLEY,38.908977,-76.931816,405913.82,137904.07
F150133640,8/17/15 4:15,69D06,5409 7TH ST NW DC:R/O,38.955759,-77.02203,398090.55,143095.25
F150133732,8/17/15 10:21,69D05,6228 NORTH DAKOTA AVE NW DC,38.965632,-77.015813,398629.61,144191.11
F150133806,8/17/15 12:28,67D,3506 6TH ST SE DC,38.839012,-76.997248,400238.9,130135.19
F150133861,8/17/15 13:39,69D06,48 TUCKERMAN ST NW DC,38.967138,-77.010553,399085.48,144358.3
F150133895,8/17/15 14:32,67C01,15TH ST NW/P ST NW DC: alias 15/P ST NW,38.909649,-77.034557,397002.82,137976.98
F150133999,8/17/15 17:15,67B,13TH ST NW/F ST NW DC: alias 13 ST NW/F ST NW DC,38.897339,-77.029619,397430.62,136610.32
F150134009,8/17/15 17:32,67C01,1415 RHODE ISLAND AVE NW DC: @NEWPORT WEST APARTMENTS,38.908842,-77.032661,397167.25,137887.38
F150134021,8/17/15 17:58,69C01,"3822 DAVIS PL NW DC,203",38.923444,-77.076813,393339.11,139510.54
F150134022,8/17/15 18:00,67C01,1168 NEAL ST NE DC,38.904922,-76.989258,400931.7,137451.71
F150134050,8/17/15 18:43,67B,1613 SAVANNAH ST SE DC:PARKING LOT,38.845014,-76.980153,401722.93,130801.68
F150134100,8/17/15 20:24,67B,1300 SHEPHERD ST NW DC,38.939567,-77.029923,397405.78,141298.01
F150134123,8/17/15 21:04,71C01,3204 28TH ST SE DC: R/O,38.85084,-76.967702,402803.62,131448.62
F150134169,8/17/15 22:25,67O,1100-1200 STEVENS RD SE DC: ALLEY R/O,38.860474,-77.001695,399852.877,132517.639
F150134178,8/17/15 22:45,67B,"1000 12TH ST SE DC,404: @HOPKINS APARTMENTS",38.878195,-76.989741,400890.19,134484.78
F150134447,8/18/15 12:30,69D05,320 61ST ST NE DC,38.893782,-76.913937,407466.05,136218.57
F150134470,8/18/15 13:04,71B01,2627 JASPER ST SE DC,38.851207,-76.969458,402651.11,131489.35
F150135275,8/19/15 21:20,69D05,225 51ST ST NE DC:APT 13,38.893276,-76.928499,406202.88,136161.26
F150135307,8/19/15 22:34,69D06,716 24TH ST NE DC,38.899616,-76.972595,402377.26,136863
F150135323,8/19/15 23:13,FRO,4428 FOOTE ST NE DC,38.897698,-76.937819,405394,136651.56
F150135428,8/20/15 4:53,69D06,904 BUTTERNUT ST NW DC,38.9734,-77.02615,397733.97,145053.65
F150135470,8/20/15 7:32,69D05,3945 4TH ST SE DC,38.831184,-77.0008,399930.53,129266.23
F150136284,8/21/15 15:16,69D05,2709 BRUCE PL SE DC,38.857588,-76.974405,402221.53,132197.51
F150136337,8/21/15 16:32,69D05,919 VARNEY ST SE DC,38.835963,-76.990278,400844.06,129796.82
F150136780,8/22/15 8:55,69C01,50 MASSACHUSETTS AVE NE DC: @UNION STATION,38.897538,-77.006179,399463.98,136632.07
F150136820,8/22/15 10:27,67B,31ST ST NW/K ST NW DC,38.902594,-77.061135,394697.116,137195
F150136856,8/22/15 11:46,69D02,325 P ST SW DC: @CHANNEL SQUARE APARTMENTS,38.872243,-77.016278,398587.47,133824.17
F150136988,8/22/15 16:27,67D,800 RIDGE RD SE DC: @JOHNSON MEM BAPTIST CHURCH,38.877731,-76.943256,404923.72,134434.84
F150137003,8/22/15 16:48,67B,FORT DAVIS DR SE/TEXAS AVE SE DC,38.880869,-76.945772,404705.22,134783.06
F150137107,8/22/15 20:01,69D06,4636 HAYES ST NE DC,38.899904,-76.934852,405651.19,136896.64
F150137157,8/22/15 21:53,67B,0 FORT DUPONT DR SE DC: @FORT DUPONT PARK ACTIVITY CENTER,38.880825,-76.957895,403653.37,134777.53
F150137181,8/22/15 22:46,69D05,2302 GOOD HOPE RD SE DC,38.864505,-76.975166,402155.3,132965.35
F150137325,8/23/15 4:13,67B,PENNSYLVANIA AVE SE/MINNESOTA AVE SE DC,38.873826,-76.971419,402480.179,134000.194
F150137350,8/23/15 5:54,71B01,"724 BRANDYWINE ST SE DC,APT 104: @HIGHLAND VIEW CONDOS",38.830299,-76.995042,400430.46,129167.98
F150137385,8/23/15 8:11,52C03G,1900 L ST NW DC,38.903567,-77.043905,396191.67,137302.15
F150137410,8/23/15 9:04,68A02,1771 N ST NW DC: @NATIONAL ASSOCIATION OF BROADCASTERS,38.90749,-77.04131,396416.96,137737.56
F150137507,8/23/15 12:34,67B,2142 BRANCH AVE SE DC,38.863307,-76.958821,403573.9,132832.9
F150137516,8/23/15 12:49,64D02,0 G W MEMORIAL PKWY SW DC: @MARINA - COLUMBIA ISLAND MARINIA,38.874553,-77.047856,395847.278,134081.574
F150137539,8/23/15 13:29,69D05,"4625 CENTRAL AVE NE DC,2",38.890116,-76.935394,405604.97,135810.12
F150137592,8/23/15 14:57,69D05,1045 31ST ST NW DC: @WADSWORTH HOUSE,38.903784,-77.060813,394725.15,137327.07
F150137599,8/23/15 15:08,69D02,1645 W ST SE DC,38.862878,-76.981153,401635.7,132784.6
F150137620,8/23/15 15:57,67B,13TH ST NW/F ST NW DC,38.897339,-77.029619,397430.62,136610.32
F150137705,8/23/15 18:46,69D05,"2504 10TH ST NE DC,309: @DAHLGREEN COURT APARTMENTS",38.922861,-76.992817,400622.92,139443.05
F150137884,8/24/15 5:29,67A,1100 SUMNER RD SE DC,38.861551,-76.998483,400131.7,132637.17
F150139822,8/27/15 9:40,69D06,5515 3RD ST NW DC,38.957361,-77.015925,398619.7,143272.97
F150142231,8/31/15 8:13,69D10,4340 NEBRASKA AVE NW DC:WASHINGTON COLLEGE OF LAW,38.945245,-77.079641,393096.046,141930.917
F150138009,8/24/15 10:34,69D05,"1283 BRENTWOOD RD NE DC,7",38.923163,-76.987699,401066.68,139476.65
F150138114,8/24/15 13:31,69D06,304 SEATON PL NE DC,38.914995,-77.001731,399849.88,138569.86
F150138326,8/24/15 19:46,60D,350 G ST SW DC: @POTOMAC PLACE,38.881041,-77.016568,398562.48,134800.79
F150138501,8/25/15 7:13,69D05,625-A CHESAPEAKE ST SE DC,38.829203,-76.997964,400176.806,129046.356
F150138535,8/25/15 8:24,71C,2521 STANTON RD SE DC,38.858716,-76.994348,400490.57,132322.52
F150138568,8/25/15 9:10,71B01,17TH ST SE/INDEPENDENCE AVE SE DC,38.887589,-76.980763,401668.96,135527.81
F150138832,8/25/15 16:33,69D06,213 FLORIDA AVE NW DC,38.913437,-77.014598,398733.92,138397.06
F150138919,8/25/15 18:36,67B,4437 E ST SE DC:BLK,38.88318,-76.936608,405500.15,135040.09
F150138928,8/25/15 18:59,71B01,5431 C ST SE DC,38.884057,-76.922519,406722.53,135138.34
F150139026,8/25/15 21:49,67D,3700 FRANKLIN D ROOSEVELT PL NE DC: alias 3700 ROOSEVELT PL ,38.898742,-76.950014,404336.084,136766.896
F150139204,8/26/15 8:57,67B,NEW HAMPSHIRE AVE NW/Q ST NW DC,38.911128,-77.042051,396352.938,138141.406
F150139243,8/26/15 10:07,69D05,"422 37TH PL SE DC,201",38.884143,-76.948835,404439.26,135146.28
F150139364,8/26/15 14:19,69D01,"601 24TH ST NW DC,205: @REMINGTON: @REMINGTON APTS.",38.898072,-77.051137,395564.07,136692.52
F150139410,8/26/15 15:53,69D02,200 K ST NW DC: @CARMEL PLAZA NORTH APARTMENTS,38.902229,-77.014194,398768.83,137152.83
F150139480,8/26/15 17:39,67B,MASSACHUSETTS AVE NW/2ND ST NW DC,38.899288,-77.01366,398815.088,136826.351
F150139500,8/26/15 18:20,67O,E ST SE/FALLS TER SE DC,38.883373,-76.936429,405515.66,135061.52
F150139557,8/26/15 20:12,69D05,"4850 CONNECTICUT AVE NW DC,1214: @CONNECTICUT HOUSE APARTMEN",38.952871,-77.068916,394026.35,142776.69
F150139637,8/26/15 22:58,69D01,2372 RAYNOLDS PL SE DC,38.85587,-76.973875,402267.58,132006.89
F150139959,8/27/15 14:14,FRO,461 H ST NW DC: @APTS - JUDICIARY HOUSE,38.900024,-77.017976,398440.69,136908.12
F150140156,8/27/15 19:15,69D06,38 46TH ST NE DC,38.890671,-76.937007,405464.99,135871.56
F150140199,8/27/15 20:42,69D05,3063 HAWTHORNE DR NE DC,38.927597,-77.006829,399407.87,139968.82
F150140237,8/27/15 22:08,67B,9TH ST NW/E ST NW DC,38.896133,-77.023965,397921.037,136476.28
F150140245,8/27/15 22:16,67B,11TH ST NW/G ST NW DC,38.898316,-77.027034,397654.892,136718.72
F150140263,8/27/15 22:44,69D05,"2017 O ST NW DC,G",38.908754,-77.045859,396022.46,137878.04
F150140305,8/28/15 0:34,71B01,210 DIVISION AVE NE DC,38.892389,-76.928049,406241.98,136062.87
F150140557,8/28/15 13:14,67B,12TH ST SE/D ST SE DC,38.884103,-76.990245,400846.36,135140.71
F150140787,8/28/15 19:30,67D,16TH ST SE/BUTLER ST SE DC,38.860847,-76.983499,401432.11,132559.14
F150140922,8/29/15 0:04,69D05,3120 MASSACHUSETTS AVE SE DC:APT 204,38.878711,-76.962029,403294.72,134542.78
F150141049,8/29/15 6:00,69D05,2123 CALIFORNIA ST NW DC: @THE BRIGHTON,38.91679,-77.047858,395849.62,138770.27
F150141113,8/29/15 9:54,69D05,1370 PEABODY ST NW DC,38.962939,-77.03283,397154.72,143892.55
F150141143,8/29/15 11:08,67C01,44 VAN BUREN ST NW DC:R/O,38.969799,-77.010734,399069.82,144653.6
F150141198,8/29/15 13:20,67B,708 NORTH CAROLINA AVE SE DC,38.887893,-76.99574,400369.63,135561.31
F150141223,8/29/15 13:59,67D,500 VALLEY AVE SE DC: @VOICE BOX - CIRCUIT 90,38.834105,-76.998764,400107.356,129590.49
F150141274,8/29/15 15:38,67B,2617 WADE RD SE DC: ACROSS THE STREET,38.859647,-76.996848,400273.57,132425.8
F150141284,8/29/15 16:00,69D05,4327 4TH ST SE DC,38.828173,-77.00185,399839.32,128931.97
F150141329,8/29/15 17:14,67D,1200 VALLEY AVE SE DC,38.837601,-76.989538,400908.335,129978.658
F150141386,8/29/15 18:59,67D,10TH PL SE/MISSISSIPPI AVE SE DC,38.83916,-76.991533,400735.1,130151.7
F150141428,8/29/15 20:40,69C01,"3818 DAVIS PL NW DC,103",38.923449,-77.076376,393377.02,139511.12
F150141759,8/30/15 12:26,FOOD,"4910 ARKANSAS AVE NW DC: @MARJUL HOMES, INC",38.950344,-77.028753,397507.62,142494.29
F150141799,8/30/15 13:51,67A,QUEENS CHAPEL RD NE/BLADENSBURG RD NE DC,38.918534,-76.971477,402473.55,138963.07
F150141806,8/30/15 14:04,67B,458 N ST NW DC,38.907082,-77.018053,398434.17,137691.62
F150141921,8/30/15 17:49,69D05,2330 GOOD HOPE RD SE DC: @MARBURY PLAZA,38.865351,-76.973643,402287.4,133059.36
F150141924,8/30/15 17:56,69D06,4317 15TH ST NW DC,38.943554,-77.034246,397031.15,141740.73
F150142076,8/30/15 23:16,71C01,211 SAVANNAH ST SE DC,38.840962,-77.00206,399821.18,130351.61
F150142101,8/31/15 0:03,67A,414 8TH ST SE DC: @E18,38.883259,-76.994637,400465.33,135046.96
F150142710,8/31/15 21:20,69D05,"66 WEBSTER ST NE DC,201",38.945226,-77.00691,399400.99,141925.83
F150142908,9/1/15 8:56,69C01,T ST SW/HALF ST SW DC,38.867284,-77.010694,399071.95,133273.66
F150147950,9/8/15 17:41,71B01,4400 MASSACHUSETTS AVE NW DC: @AMERICAN UNIVERSITY,38.939081,-77.088415,392334.76,141247.38
F150150954,9/13/15 11:09,69C01,"5316 EDMUNDS PL NW DC,PH",38.925796,-77.103284,391044.02,139773.99
F150142990,9/1/15 10:43,67D,P ST NW/DUPONT CIR NW DC,38.909643,-77.042649,396301,137976.609
F150143136,9/1/15 14:18,71B01,14TH ST NE/OTIS ST NE DC,38.934747,-76.98648,401172.2,140762.57
F150143151,9/1/15 14:41,69D05,2826 28TH ST SE DC,38.855375,-76.968672,402719.23,131952.08
F150143339,9/1/15 19:17,67C01,2ND ST NW/MISSOURI AVE NW DC,38.956276,-77.013645,398817.3,143152.54
F150143377,9/1/15 20:28,69D06,808 DELAFIELD PL NW DC,38.948896,-77.024094,397911.44,142333.45
F150143405,9/1/15 21:10,69D00,4201 4TH ST SE DC,38.829314,-77.001491,399870.5,129058.66
F150143660,9/2/15 9:11,69D06,5521 3RD ST NW DC,38.957517,-77.01592,398620.17,143290.3
F150143851,9/2/15 13:40,67D,908 BLAKNEY LN SE DC,38.836452,-76.992157,400680.97,129851.01
F150143852,9/2/15 13:40,67D,908 BLAKNEY LN SE DC,38.836452,-76.992157,400680.97,129851.01
F150143882,9/2/15 14:14,69C01,3408 13TH ST NW DC,38.931697,-77.030008,397398.18,140424.39
F150143907,9/2/15 15:12,69D06,1306 TRINIDAD AVE NE DC,38.903715,-76.986174,401199.25,137317.81
F150143932,9/2/15 15:48,67C01,16TH ST NW/MILITARY RD NW DC,38.962584,-77.036388,396846.347,143853.289
F150143938,9/2/15 15:59,69D05,2612 GEORGIA AVE NW DC,38.924619,-77.022819,398021.27,139638.48
F150144037,9/2/15 18:44,69D02,"1477 NEWTON ST NW DC,APT 305",38.932856,-77.034524,397006.64,140553.11
F150144180,9/2/15 22:32,71C01,28TH ST NW/WOODLEY RD NW DC:,38.926021,-77.056441,395105.86,139795.32
F150144319,9/3/15 6:51,71A,1500 14TH ST NW DC,38.909665,-77.031952,397228.74,137978.704
F150144429,9/3/15 10:39,67A,HOLBROOK ST NE/MORSE ST NE DC,38.901508,-76.984565,401338.83,137072.77
F150144621,9/3/15 16:22,67A,NORTH CAPITOL ST/FLORIDA AVE NE DC,38.910795,-77.009051,399215.01,138103.647
F150144637,9/3/15 16:43,67A,1224 RHODE ISLAND AVE NE DC,38.923784,-76.988904,400962.21,139545.55
F150144712,9/3/15 18:26,67D,20TH ST NW/O ST NW DC,38.908572,-77.044888,396106.75,137857.828
F150144840,9/3/15 21:33,69D06,1419 S ST SE DC,38.868053,-76.984254,401366.5,133359.1
F150144879,9/3/15 22:50,69D03,1301 U ST NW DC: @THE ELLINGTON,38.91721,-77.03066,397341.04,138816.18
F150145436,9/4/15 19:27,69D06,414 ELM ST NW DC,38.917188,-77.018018,398437.43,138813.52
F150145457,9/4/15 20:05,69C01,3300 7TH ST SE DC,38.841482,-76.996194,400330.42,130409.39
F150145558,9/4/15 23:09,69D05,801 RHODE ISLAND AVE NW DC: @APARTMENTS - FOSTER HOUSE,38.912152,-77.023467,397964.77,138254.59
F150145677,9/5/15 3:36,67B,918 BELLEVUE ST SE DC,38.831696,-76.989804,400885.26,129323.13
F150145848,9/5/15 12:25,69D06,2412 18TH ST SE DC:R/O,38.856909,-76.978766,401843.07,132122.08
F150145905,9/5/15 14:01,69D05,"308 54TH ST NE DC,12",38.894263,-76.923351,406649.39,136271.25
F150146127,9/5/15 21:09,69D00,445 XENIA ST SE DC,38.832815,-76.999067,400081,129447.24
F150146240,9/6/15 0:29,69D06,1037 PAPER MILL CT NW DC,38.903401,-77.064064,394443.1,137284.77
F150146326,9/6/15 4:19,69D06,26 QUINCY PL NW DC,38.911696,-77.009996,399133.07,138203.75
F150146362,9/6/15 6:23,67A,2225 5TH ST NE DC: @E12,38.919914,-76.999185,400070.72,139115.87
F150146368,9/6/15 7:08,67O,"99 NEW YORK AVE NE DC: @ALCOHOL, TOBACCO, AND FIREARMS",38.907699,-77.004672,399594.8,137759.97
F150146443,9/6/15 10:35,67B,3424 A ST SE DC,38.888989,-76.956371,403785.11,135683.95
F150146557,9/6/15 14:05,69D05,4010 9TH ST NE DC,38.939792,-76.993923,400526.88,141322.62
F150146587,9/6/15 15:01,67B,319 DOUGLAS ST NE DC,38.92325,-77.001219,399894.32,139486.21
F150146607,9/6/15 15:31,67C01,1419 22ND ST NW DC,38.909361,-77.048562,395788.12,137945.6
F150146619,9/6/15 15:49,69D05,1620 5TH ST NW DC,38.911838,-77.019165,398337.86,138219.54
F150146719,9/6/15 19:35,67B,15TH ST NE/BENNING RD NE DC,38.900131,-76.983442,401436.266,136919.946
F150146766,9/6/15 20:38,67B,1351 ALABAMA AVE SE DC: @MALCOLM X ELEMENTARY SCHOOL,38.844979,-76.986147,401202.63,130797.63
F150146837,9/6/15 23:21,67B,15 EVARTS ST NE DC,38.924321,-77.008199,399289,139605.2
F150147049,9/7/15 11:39,69C01,2348 AINGER PL SE DC,38.857324,-76.971626,402462.78,132168.28
F150147193,9/7/15 16:04,68A01,240 60TH ST NE DC,38.892259,-76.915313,407346.87,136049.38
F150147229,9/7/15 17:02,67D,626 RHODE ISLAND AVE NE DC,38.92199,-76.998016,400172.09,139346.34
F150147231,9/7/15 17:06,67C01,21 LONGFELLOW ST NW DC,38.95789,-77.010104,399124.28,143331.63
F150147251,9/7/15 17:35,67D,1300 NORTH CAPITOL ST NW DC,38.907481,-77.009316,399192.02,137735.83
F150147300,9/7/15 18:38,67D,ROCK CREEK & POTOMAC PKWY NW/VIRGINIA AVE NW DC,38.90098,-77.057206,395037.831,137015.661
F150147331,9/7/15 19:22,69D06,225 ATLANTIC ST SE DC,38.830769,-77.002435,399788.57,129220.15
F150147370,9/7/15 20:10,69D05,1655 W ST SE DC,38.862846,-76.980851,401661.94,132781.1
F150147470,9/7/15 23:20,67B,40TH ST NW/ALBEMARLE ST NW DC: alias 40/ALBEMARLE ST NW,38.947902,-77.078753,393173.21,142225.78
F150147535,9/8/15 3:15,69D04,2223 H ST NW DC: @GEORGE WASHINGTON UNIVERSITY-FULBRIGHT HAL,38.899811,-77.049851,395675.69,136885.48
F150147599,9/8/15 8:11,67D,317 LIVINGSTON TER SE DC,38.82652,-77.000809,399929.74,128748.45
F150147663,9/8/15 10:07,69D01,1712 EVARTS ST NE DC,38.924761,-76.979972,401736.67,139654.12
F150147983,9/8/15 18:33,69D01,135 KENNEDY ST NW DC:306,38.956876,-77.012992,398873.96,143219.08
F150148043,9/8/15 19:54,67A,1620 17TH PL SE DC,38.870038,-76.979628,401767.85,133579.49
F150148053,9/8/15 20:15,69D02,"1200 NORTH CAPITOL ST NW DC,A410: @TYLER HOUSE APARTMENTS",38.906395,-77.009434,399181.75,137615.28
F150148054,9/8/15 20:16,69D06,3443 STANTON RD SE DC,38.844201,-76.97918,401807.44,130711.36
F150148066,9/8/15 20:34,71C01,219 51ST ST NE DC,38.892758,-76.928926,406165.85,136103.8
F150148093,9/8/15 21:23,69D05,118 MICHIGAN AVE NE DC,38.929841,-77.007017,399391.54,140217.97
F150148209,9/9/15 1:21,69D05,61 RHODE ISLAND AVE NE DC:APT 1,38.917339,-77.006759,399413.87,138830.13
F150148238,9/9/15 3:12,71B01,2400 EAST CAPITOL ST NE DC: @STADIUM - RFK,38.889872,-76.972943,402347.35,135781.36
F150148560,9/9/15 15:35,69D05,"4219 1ST ST SE DC,303",38.828553,-77.006556,399430.77,128974.16
F150148592,9/9/15 16:12,71B01,400 MICHIGAN AVE NE DC: @NATIONAL SHRINE: @CATHOLIC UNIVERSI,38.933354,-77.000674,399941.6,140607.91
F150148671,9/9/15 18:12,67C01,13TH PL NW/PEABODY ST NW DC,38.962925,-77.031235,397292.94,143890.93
F150149243,9/10/15 15:24,69D06,310 WEBSTER ST NW DC:P/H,38.944092,-77.016148,398600.14,141799.98
F150149366,9/10/15 19:01,69D05,2700 TEXAS AVE SE DC:APT 8,38.868141,-76.968718,402714.75,133369.14
F150149487,9/10/15 23:38,69D05,4817 36TH ST NW DC: @CONNECTICUT HEIGHTS APARTMENTS,38.952663,-77.069486,393976.96,142753.59
F150149710,9/11/15 11:51,67B,1333 FORT STEVENS DR NW DC,38.964929,-77.031749,397248.45,144113.5
F150149765,9/11/15 13:07,71A01,2330 R ST SE DC,38.869727,-76.972019,402428.22,133545.1
F150149957,9/11/15 18:42,67C01,4509 3RD ST SE DC,38.824704,-77.001644,399857.25,128546.95
F150149981,9/11/15 19:17,69D05,"2020 F ST NW DC,219: @APARTMENTS - THE STATESMAN",38.896994,-77.045799,396027.05,136572.63
F150150097,9/11/15 22:44,67B,2700 44TH ST NW DC: alias 2700 44 ST,38.924308,-77.086541,392495.692,139607.247
F150150140,9/11/15 23:49,71D01,32ND ST SE/D ST SE DC,38.884374,-76.961408,403348.32,135171.38
F150150157,9/12/15 0:32,71A,15TH ST SE/W ST SE DC: alias 15/W SE,38.86385,-76.983954,401392.63,132892.55
F150150216,9/12/15 2:53,67D,1259 RAUM ST NE DC,38.907962,-76.984004,401387.37,137789.32
F150150268,9/12/15 5:40,71B01,1001 1ST ST NW DC: @THE SERVANA,38.903329,-77.011931,398965.08,137274.93
F150150375,9/12/15 11:40,69D05,"2412 FRANKLIN ST NE DC,220: @APARTMENTS - GREEN VALLEY",38.926238,-76.971385,402481.29,139818.28
F150150420,9/12/15 13:25,69D05,2401 CALVERT ST NW DC: @CALVERT HOUSE,38.923954,-77.053115,395394.18,139565.75
F150150432,9/12/15 13:50,69D02,2212 I ST NW DC: @GEORGE WASHINGTON UNIVERSITY-MUNSON HALL,38.900499,-77.049405,395714.41,136961.91
F150150567,9/12/15 19:05,69D03,900 RHODE ISLAND AVE NE DC,38.922471,-76.993666,400549.23,139399.81
F150150675,9/12/15 22:48,67B,15TH PL SE/BRUCE PL SE DC: alias 15/BRUCE PL SE,38.850835,-76.982322,401534.48,131447.74
F150150842,9/13/15 5:51,67D,36 53RD PL SE DC:ALLEY,38.888541,-76.924427,406556.56,135636.01
F150150859,9/13/15 6:41,52C03G,2401 PENNSYLVANIA AVE NW DC: @2401 PENNSYLVANIA APARTMENTS,38.903461,-77.051907,395497.64,137290.81
F150150861,9/13/15 6:54,69D05,2300 WASHINGTON PL NE DC: @RHODE ISLAND ROW,38.920417,-76.99544,400395.44,139171.79
F150150881,9/13/15 7:45,67B,35 54TH ST SE DC,38.888684,-76.92393,406599.69,135651.91
F150151001,9/13/15 12:32,67A,4650 BENNING RD SE DC: @FLETCHER-JOHNSON EDUCATIONAL CENTER,38.883961,-76.933812,405742.68,135126.89
F150151013,9/13/15 13:02,67A,1216 STEVENS RD SE DC,38.859897,-76.999739,400022.63,132453.61
F150153135,9/16/15 18:59,67B,3030 G ST SE DC: @COLE RECREATION CENTER POOL,38.880872,-76.963203,403192.75,134782.54
F150153151,9/16/15 19:17,69D05,1200 14TH ST NW DC,38.907016,-77.032381,397191.39,137684.62
F150153165,9/16/15 19:42,69D06,519 Q ST NW DC,38.91131,-77.019579,398301.95,138160.97
F150153233,9/16/15 21:26,67B,1827 GOOD HOPE RD SE DC,38.865378,-76.978786,401841.12,133062.22
F150153279,9/16/15 23:24,67A,6TH ST SE/GALVESTON PL SE DC,38.824548,-76.999424,400050.01,128529.56
F150151279,9/13/15 21:58,69C01,1022 47TH PL NE DC,38.904191,-76.934779,405657.22,137372.61
F150151318,9/13/15 23:48,67D,RIDGE RD SE/B ST SE DC,38.88818,-76.951493,404208.37,135594.31
F150151453,9/14/15 8:49,71C,1017 RHODE ISLAND AVE NE DC:,38.922554,-76.992046,400689.708,139408.967
F150151780,9/14/15 18:39,67B,0 CONNECTICUT AVE NW DC: @BRIDGE - TAFT,38.921231,-77.050222,395644.814,139263.329
F150151873,9/14/15 21:08,67B,KANSAS AVE NW/NICHOLSON ST NW DC,38.960198,-77.012326,398931.725,143587.905
F150151923,9/14/15 22:31,69D02,2727 29TH ST NW DC: @APARTMENTS - CLEVELAND HOUSE,38.924291,-77.057179,395041.73,139603.41
F150152075,9/15/15 9:06,71B01,64 NEW YORK AVE NE DC,38.909174,-77.006964,399396.03,137923.7
F150152227,9/15/15 13:00,67A,410 RHODE ISLAND AVE NE DC,38.920244,-76.999999,400000.06,139152.52
F150152340,9/15/15 16:01,67C01,14TH ST NW/IOWA AVE NW DC,38.949355,-77.032868,397150.86,142384.64
F150152345,9/15/15 16:06,67B,12TH PL NE/C ST NE DC,38.893575,-76.989261,400931.64,136192.11
F150152392,9/15/15 17:05,67B,1771 N ST NW DC: @NATIONAL ASSOCIATION OF BROADCASTERS,38.90749,-77.04131,396416.96,137737.56
F150152479,9/15/15 19:16,67B,2100-BLK I ST NE DC,38.902794,-76.974166,402240.852,137215.801
F150152499,9/15/15 19:44,69D05,"2021 E ST NE DC,4",38.895968,-76.975449,402129.74,136458.02
F150152603,9/15/15 23:16,52B04G,4427 HAYES ST NE DC,38.899563,-76.937807,405394.9,136858.62
F150152631,9/16/15 0:25,67B,4504 SOUTH CAPITOL ST SE DC,38.824638,-77.006105,399469.84,128539.54
F150152652,9/16/15 2:02,69D05,2615 MARTIN LUTHER KING JR AVE SE DC,38.858935,-76.996024,400345.06,132346.79
F150152774,9/16/15 9:28,69D05,3850 TUNLAW RD NW DC: @APARTMENTS - TUNLAW PARK,38.925074,-77.077045,393319.15,139691.6
F150153531,9/17/15 12:28,71B01,0 MALCOLM X AVE SE DC: @I295 NB - EXIT 2 - MALCOLM X AVE - B,38.845094,-77.007219,399373.345,130810.33
F150153724,9/17/15 17:19,67B,0 EAST BASIN DR SW DC: @MEMORIAL - THOMAS JEFFERSON MEMORIAL,38.881318,-77.036541,396829.47,134832.08
F150155927,9/21/15 0:19,67D,4230 LIVINGSTON RD SE DC,38.827432,-77.003453,399700.21,128849.76
F150155949,9/21/15 1:34,71B01,EASTERN AVE NE/MINNESOTA AVE NE DC,38.910116,-76.931408,405949.09,138030.51
F150155986,9/21/15 3:43,69D00,1121 H ST NE DC,38.900007,-76.990684,400808.14,136906.08
F150156031,9/21/15 7:16,67D,"2673 DOUGLASS RD SE DC,202",38.85707,-76.990669,400809.89,132139.79
F150156040,9/21/15 7:42,67B,1123 BELLEVUE ST SE DC,38.833267,-76.987264,401105.83,129497.49
F150153734,9/17/15 17:41,67B,1149 OATES ST NE DC,38.905647,-76.989219,400935.08,137532.25
F150153793,9/17/15 19:12,69D02,1330 NEW HAMPSHIRE AVE NW DC: @APOLLINE APARTMENTS,38.908064,-77.045282,396072.49,137801.46
F150153908,9/17/15 22:37,67B,1501 NEAL ST NE DC:R/O,38.902045,-76.983507,401430.67,137132.49
F150153980,9/18/15 2:42,67C01,1775 I ST NW DC,38.901531,-77.041262,396420.89,137076.09
F150154300,9/18/15 15:16,67C01,1722 A ST SE DC,38.888845,-76.979889,401744.75,135667.16
F150154414,9/18/15 18:10,69D05,875 10TH ST NW DC,38.900593,-77.025684,397772.11,136971.49
